location,month,total_cases,new_cases,total_deaths,new_deaths,case_fatality_rate
Uganda,12,882278.0,14757.0,7046.0,46.0,0.007986144956578312
Ukraine,03,3064.0,645.0,89.0,17.0,0.029046997389033942
Ukraine,04,137421.0,9761.0,3623.0,244.0,0.02636423836240458
Ukraine,05,543592.0,13266.0,15181.0,447.0,0.02792719539654741
Ukraine,06,1011298.0,21582.0,27975.0,465.0,0.027662469420487334
Ukraine,07,1797522.0,26150.0,45117.0,544.0,0.02509955371895309
Ukraine,08,2952987.0,52728.0,65862.0,888.0,0.02230351843743301
Ukraine,09,5019534.0,90314.0,101902.0,1616.0,0.020301087710532493
Ukraine,10,9292272.0,184884.0,174947.0,3178.0,0.018827150130775336
Ukraine,11,16972054.0,353013.0,302110.0,5332.0,0.01780043829697926
Ukraine,12,29178756.0,334654.0,503232.0,6550.0,0.017246520036700675
United Arab Emirates,01,12.0,4.0,0.0,0.0,0.0
United Arab Emirates,02,268.0,17.0,0.0,0.0,0.0
United Arab Emirates,03,5515.0,643.0,32.0,6.0,0.005802357207615594
United Arab Emirates,04,175824.0,11817.0,1170.0,99.0,0.006654381654381655
United Arab Emirates,05,718686.0,22076.0,6431.0,159.0,0.008948275046404133
United Arab Emirates,06,1274693.0,14110.0,8767.0,51.0,0.006877734481949772
United Arab Emirates,07,1724036.0,11839.0,10381.0,36.0,0.0060213359813832195
United Arab Emirates,08,2009206.0,9725.0,11311.0,33.0,0.00562958701098842
United Arab Emirates,09,2450597.0,23959.0,12007.0,35.0,0.004899622418537197
United Arab Emirates,10,3511783.0,38439.0,14167.0,76.0,0.0040341330885194215
United Arab Emirates,11,4535051.0,36231.0,16032.0,77.0,0.003535131137444761
United Arab Emirates,12,5847851.0,38962.0,19321.0,97.0,0.003303948749720196
United Kingdom,01,2.0,2.0,0.0,0.0,0.0
United Kingdom,02,606.0,59.0,0.0,0.0,0.0
United Kingdom,03,283199.0,38754.0,12580.0,2457.0,0.04442106080883054
United Kingdom,04,3328344.0,139956.0,457216.0,24297.0,0.13737041603872677
United Kingdom,05,7016710.0,78768.0,1030749.0,10773.0,0.14689918779598987
United Kingdom,06,8213357.0,27677.0,1182674.0,2952.0,0.14399398443291822
United Kingdom,07,9120400.0,19577.0,1270661.0,795.0,0.13932075347572476
United Kingdom,08,9933759.0,33290.0,1284798.0,315.0,0.12933653816244184
United Kingdom,09,11564506.0,117765.0,1254505.0,644.0,0.108478909518487
United Kingdom,10,22002570.0,558947.0,1358294.0,4412.0,0.06173342477719648
United Kingdom,11,40830975.0,618941.0,1573977.0,11900.0,0.03854860188863969
United Kingdom,12,61365366.0,862499.0,2042273.0,15077.0,0.03328054785821696
United States,01,41.0,7.0,0.0,0.0,0.0
United States,02,402.0,17.0,1.0,1.0,0.0024875621890547263
United States,03,1120122.0,192276.0,25976.0,5369.0,0.023190331053224558
United States,04,19959064.0,888719.0,1070180.0,60860.0,0.053618746851054735
United States,05,45533904.0,717698.0,2802649.0,41600.0,0.061550817166918084
United States,06,64964743.0,843456.0,3574130.0,19762.0,0.05501645715738458
United States,07,111371184.0,1925246.0,4327276.0,26519.0,0.038854538890418906
United States,08,166355333.0,1459476.0,5267799.0,29633.0,0.031665946050554325
United States,09,199217409.0,1208476.0,5886196.0,23378.0,0.029546594494660856
United States,10,251403870.0,1930167.0,6793093.0,24509.0,0.027020638146898854
United States,11,339795764.0,4504771.0,7500754.0,39232.0,0.022074301079280084
United States,12,528132260.0,6428490.0,9670530.0,80998.0,0.01831081100783353
Uruguay,03,3023.0,338.0,4.0,1.0,0.0013231888852133643
Uruguay,04,15144.0,305.0,280.0,16.0,0.018489170628631802
Uruguay,05,22718.0,180.0,606.0,5.0,0.026674883352407783
Uruguay,06,25962.0,113.0,726.0,5.0,0.02796394730760342
Uruguay,07,32857.0,328.0,980.0,8.0,0.029826216635724503
Uruguay,08,44615.0,331.0,1224.0,9.0,0.027434719264821248
Uruguay,09,55050.0,451.0,1371.0,4.0,0.024904632152588556
Uruguay,10,77922.0,1078.0,1597.0,10.0,0.02049485382818716
Uruguay,11,125784.0,2733.0,2002.0,19.0,0.015916173758188643
Uruguay,12,358979.0,13262.0,3475.0,104.0,0.009680231991286398
Uzbekistan,03,1062.0,172.0,9.0,2.0,0.00847457627118644
Uzbekistan,04,35053.0,1867.0,144.0,7.0,0.0041080649302484805
Uzbekistan,05,85596.0,1584.0,363.0,6.0,0.004240852376279265
Uzbekistan,06,168606.0,4880.0,564.0,11.0,0.003345076687662361
Uzbekistan,07,479255.0,15506.0,2390.0,115.0,0.004986906761536134
Uzbekistan,08,1068133.0,17884.0,7209.0,179.0,0.0067491595147795265
Uzbekistan,09,1468909.0,14824.0,12027.0,150.0,0.00818770938158865
Uzbekistan,10,1935712.0,10215.0,16115.0,96.0,0.00832510208130135
Uzbekistan,11,2106636.0,6162.0,17824.0,44.0,0.008460882658418446
Uzbekistan,12,2334877.0,3966.0,18969.0,4.0,0.008124196692159802
Vanuatu,11,21.0,1.0,0.0,0.0,0.0
Vanuatu,12,31.0,0.0,0.0,0.0,0.0
Vatican,03,58.0,6.0,0.0,0.0,0.0
Vatican,04,247.0,5.0,0.0,0.0,0.0
Vatican,05,367.0,1.0,0.0,0.0,0.0
Vatican,06,360.0,0.0,0.0,0.0,0.0
Vatican,07,372.0,0.0,0.0,0.0,0.0
Vatican,08,372.0,0.0,0.0,0.0,0.0
Vatican,09,360.0,0.0,0.0,0.0,0.0
Vatican,10,646.0,15.0,0.0,0.0,0.0
Vatican,11,810.0,0.0,0.0,0.0,0.0
Vatican,12,837.0,0.0,0.0,0.0,0.0
Venezuela,03,1296.0,135.0,11.0,3.0,0.008487654320987654
Venezuela,04,6845.0,198.0,266.0,13.0,0.03886048210372535
Venezuela,05,22391.0,1177.0,325.0,-2.0,0.014514760394801483
Venezuela,06,101886.0,4322.0,880.0,37.0,0.008637104214514262
Venezuela,07,349975.0,12742.0,3248.0,113.0,0.009280662904493179
Venezuela,08,1023744.0,28154.0,8614.0,222.0,0.008414212928232058
Venezuela,09,1870624.0,28394.0,15250.0,242.0,0.008152359854251843
Venezuela,10,2638216.0,16891.0,22387.0,170.0,0.008485658490434445
Venezuela,11,2924109.0,10381.0,25533.0,99.0,0.008731890637455718
Venezuela,12,3361140.0,11164.0,29981.0,131.0,0.008919890275323254
Vietnam,01,18.0,2.0,0.0,0.0,0.0
Vietnam,02,398.0,14.0,0.0,0.0,0.0
Vietnam,03,2514.0,196.0,0.0,0.0,0.0
Vietnam,04,7778.0,58.0,0.0,0.0,0.0
Vietnam,05,9465.0,58.0,0.0,0.0,0.0
Vietnam,06,10196.0,27.0,0.0,0.0,0.0
Vietnam,07,12278.0,203.0,3.0,3.0,0.0002443394689688874
Vietnam,08,28091.0,486.0,637.0,31.0,0.02267630201844007
Vietnam,09,31897.0,50.0,1048.0,1.0,0.032855754459667055
Vietnam,10,35048.0,86.0,1085.0,0.0,0.030957543939739787
Vietnam,11,38113.0,167.0,1050.0,0.0,0.027549654973368667
Vietnam,12,43541.0,118.0,1085.0,0.0,0.024919041822649916
World,01,38538.0,9370.0,889.0,196.0,0.023068140536613213
World,02,1672032.0,76086.0,46910.0,2729.0,0.028055683144820195
World,03,9057318.0,789781.0,399156.0,41586.0,0.04406999952966209
World,04,63570183.0,2404056.0,4361068.0,192888.0,0.0686024138077438
World,05,145211076.0,2908334.0,9684266.0,137616.0,0.06669095957941941
World,06,246660129.0,4269745.0,13297244.0,133140.0,0.05390917475762773
World,07,431779948.0,7146838.0,18283393.0,167299.0,0.04234423827389038
World,08,671685766.0,7904323.0,23813498.0,175542.0,0.035453331312666224
World,09,894816006.0,8502588.0,28124905.0,163884.0,0.03143093642873438
World,10,1229229369.0,12130122.0,34290434.0,181779.0,0.02789587921080659
World,11,1649648195.0,17268367.0,39946958.0,274790.0,0.02421544067461002
World,12,2295668515.0,19325364.0,51254656.0,353244.0,0.022326679860397877
Yemen,04,31.0,6.0,2.0,2.0,0.06451612903225806
Yemen,05,4101.0,317.0,786.0,78.0,0.1916605705925384
Yemen,06,23264.0,835.0,5932.0,232.0,0.2549862448418157
Yemen,07,46644.0,570.0,12932.0,181.0,0.27724894948975215
Yemen,08,57598.0,230.0,16517.0,73.0,0.2867634292857391
Yemen,09,60327.0,76.0,17436.0,21.0,0.2890248147595604
Yemen,10,63654.0,29.0,18462.0,12.0,0.29003676124045624
Yemen,11,62038.0,14.0,18078.0,6.0,0.29140204390857216
Yemen,12,64649.0,22.0,18799.0,5.0,0.29078562700119104
Zambia,03,194.0,35.0,0.0,0.0,0.0
Zambia,04,1754.0,71.0,62.0,3.0,0.03534777651083238
Zambia,05,18622.0,951.0,188.0,4.0,0.010095585866179787
Zambia,06,40038.0,537.0,372.0,17.0,0.00929117338528398
Zambia,07,90582.0,4369.0,2609.0,127.0,0.02880263186946634
Zambia,08,290970.0,6134.0,7617.0,137.0,0.02617795649035983
Zambia,09,410862.0,2662.0,9478.0,44.0,0.023068572902823818
Zambia,10,486509.0,1673.0,10616.0,17.0,0.02182076796112713
Zambia,11,514878.0,1215.0,10587.0,8.0,0.020562152587603275
Zambia,12,579474.0,3078.0,11513.0,31.0,0.019868018237228936
Zimbabwe,03,53.0,8.0,9.0,1.0,0.16981132075471697
Zimbabwe,04,618.0,32.0,86.0,3.0,0.13915857605177995
Zimbabwe,05,1871.0,138.0,124.0,0.0,0.06627471940138963
Zimbabwe,06,12096.0,413.0,142.0,3.0,0.011739417989417989
Zimbabwe,07,48113.0,2578.0,721.0,60.0,0.014985554839648328
Zimbabwe,08,163293.0,3328.0,4136.0,135.0,0.025328703618648685
Zimbabwe,09,223571.0,1341.0,6617.0,26.0,0.029596861847019516
Zimbabwe,10,251343.0,529.0,7230.0,15.0,0.0287654718850336
Zimbabwe,11,268984.0,1583.0,7811.0,33.0,0.02903890194212295
Zimbabwe,12,366341.0,3917.0,9807.0,87.0,0.026770140388326723
